FREQ,INDICATOR,REF_AREA,UNIT,TIME_PERIOD,value
A,EN_ATM_CO2E_XLULUCF,ESP,Gg_CO2,2003,336870.259025742
A,EN_ATM_CO2E_XLULUCF,ESP,Gg_CO2,2004,353368.667346386
A,EN_ATM_CO2E_XLULUCF,ESP,Gg_CO2,2005,368056.28116799
A,EN_ATM_CO2E_XLULUCF,ESP,Gg_CO2,2006,359302.060901887
A,EN_ATM_CO2E_XLULUCF,ESP,Gg_CO2,2007,367222.925712611
A,EN_ATM_CO2E_XLULUCF,ESP,Gg_CO2,2008,335678.661453256
A,EN_ATM_CO2E_XLULUCF,ESP,Gg_CO2,2009,296597.154026606
A,EN_ATM_CO2E_XLULUCF,ESP,Gg_CO2,2010,283108.544501387
A,EN_ATM_CO2E_XLULUCF,ESP,Gg_CO2,2011,284041.297468479
A,EN_ATM_CO2E_XLULUCF,ESP,Gg_CO2,2012,278645.642906859
A,EN_ATM_CO2E_XLULUCF,ESP,Gg_CO2,2013,251972.753015781
A,EN_ATM_CO2E_XLULUCF,ESP,Gg_CO2,2014,254518.462543952
A,EN_ATM_CO2E_XLULUCF,ESP,Gg_CO2,2015,271099.749711825
A,EN_ATM_CO2E_XLULUCF,ESP,Gg_CO2,2016,260289.015641232
A,EN_ATM_CO2E_XLULUCF,ESP,Gg_CO2,2017,274427.201345808
A,EN_ATM_CO2E_XLULUCF,EST,Gg_CO2,1990,37066.7689559456
A,EN_ATM_CO2E_XLULUCF,EST,Gg_CO2,1991,34035.5257117184
A,EN_ATM_CO2E_XLULUCF,EST,Gg_CO2,1992,24512.2763767495
A,EN_ATM_CO2E_XLULUCF,EST,Gg_CO2,1993,19063.6927471055
A,EN_ATM_CO2E_XLULUCF,EST,Gg_CO2,1994,19898.6313141554
A,EN_ATM_CO2E_XLULUCF,EST,Gg_CO2,1995,18201.6161942851
A,EN_ATM_CO2E_XLULUCF,EST,Gg_CO2,1996,18922.9610404636
A,EN_ATM_CO2E_XLULUCF,EST,Gg_CO2,1997,18479.8966716333
A,EN_ATM_CO2E_XLULUCF,EST,Gg_CO2,1998,16907.2183834841
A,EN_ATM_CO2E_XLULUCF,EST,Gg_CO2,1999,15724.7084934303
A,EN_ATM_CO2E_XLULUCF,EST,Gg_CO2,2000,15359.84053116
A,EN_ATM_CO2E_XLULUCF,EST,Gg_CO2,2001,15705.74020501
A,EN_ATM_CO2E_XLULUCF,EST,Gg_CO2,2002,15230.9234628408
A,EN_ATM_CO2E_XLULUCF,EST,Gg_CO2,2003,17085.3474563443
A,EN_ATM_CO2E_XLULUCF,EST,Gg_CO2,2004,17283.7795707798
A,EN_ATM_CO2E_XLULUCF,EST,Gg_CO2,2005,17131.6738434387
A,EN_ATM_CO2E_XLULUCF,EST,Gg_CO2,2006,16434.8357509931
A,EN_ATM_CO2E_XLULUCF,EST,Gg_CO2,2007,20066.8407388601
A,EN_ATM_CO2E_XLULUCF,EST,Gg_CO2,2008,17870.8452062206
A,EN_ATM_CO2E_XLULUCF,EST,Gg_CO2,2009,14609.8927750944
A,EN_ATM_CO2E_XLULUCF,EST,Gg_CO2,2010,19015.593532533
A,EN_ATM_CO2E_XLULUCF,EST,Gg_CO2,2011,19097.8493416528
A,EN_ATM_CO2E_XLULUCF,EST,Gg_CO2,2012,17935.8853160606
A,EN_ATM_CO2E_XLULUCF,EST,Gg_CO2,2013,19698.1074227227
A,EN_ATM_CO2E_XLULUCF,EST,Gg_CO2,2014,18903.7597941335
A,EN_ATM_CO2E_XLULUCF,EST,Gg_CO2,2015,15891.0080832237
A,EN_ATM_CO2E_XLULUCF,EST,Gg_CO2,2016,17477.4853057517
A,EN_ATM_CO2E_XLULUCF,EST,Gg_CO2,2017,18654.4686690545
A,EN_ATM_CO2E_XLULUCF,EU1,Gg_CO2,1990,4469106.59960259
A,EN_ATM_CO2E_XLULUCF,EU1,Gg_CO2,1991,4416637.68380902
A,EN_ATM_CO2E_XLULUCF,EU1,Gg_CO2,1992,4271612.81357082
A,EN_ATM_CO2E_XLULUCF,EU1,Gg_CO2,1993,4189142.65880955
A,EN_ATM_CO2E_XLULUCF,EU1,Gg_CO2,1994,4171078.72308345
A,EN_ATM_CO2E_XLULUCF,EU1,Gg_CO2,1995,4216399.39123972
A,EN_ATM_CO2E_XLULUCF,EU1,Gg_CO2,1996,4319593.66241739
A,EN_ATM_CO2E_XLULUCF,EU1,Gg_CO2,1997,4231575.34707581
A,EN_ATM_CO2E_XLULUCF,EU1,Gg_CO2,1998,4224398.23181015
A,EN_ATM_CO2E_XLULUCF,EU1,Gg_CO2,1999,4158854.446689
A,EN_ATM_CO2E_XLULUCF,EU1,Gg_CO2,2000,4180837.62390073
A,EN_ATM_CO2E_XLULUCF,EU1,Gg_CO2,2001,4251915.65868242
A,EN_ATM_CO2E_XLULUCF,EU1,Gg_CO2,2002,4230009.05442125
A,EN_ATM_CO2E_XLULUCF,EU1,Gg_CO2,2003,4320360.43609469
A,EN_ATM_CO2E_XLULUCF,EU1,Gg_CO2,2004,4330022.07747063
A,EN_ATM_CO2E_XLULUCF,EU1,Gg_CO2,2005,4306543.90963386
A,EN_ATM_CO2E_XLULUCF,EU1,Gg_CO2,2006,4310987.15080012
A,EN_ATM_CO2E_XLULUCF,EU1,Gg_CO2,2007,4260780.4262724
A,EN_ATM_CO2E_XLULUCF,EU1,Gg_CO2,2008,4162049.94588198
A,EN_ATM_CO2E_XLULUCF,EU1,Gg_CO2,2009,3825045.49407648
A,EN_ATM_CO2E_XLULUCF,EU1,Gg_CO2,2010,3941224.85933685
A,EN_ATM_CO2E_XLULUCF,EU1,Gg_CO2,2011,3796390.61222739
A,EN_ATM_CO2E_XLULUCF,EU1,Gg_CO2,2012,3737539.8015858
A,EN_ATM_CO2E_XLULUCF,EU1,Gg_CO2,2013,3650090.75554688
A,EN_ATM_CO2E_XLULUCF,EU1,Gg_CO2,2014,3480708.44979432
A,EN_ATM_CO2E_XLULUCF,EU1,Gg_CO2,2015,3514526.95071663
A,EN_ATM_CO2E_XLULUCF,EU1,Gg_CO2,2016,3497545.53972596
A,EN_ATM_CO2E_XLULUCF,EU1,Gg_CO2,2017,3515490.06658933
A,EN_ATM_CO2E_XLULUCF,FIN,Gg_CO2,1990,56971.877173145
A,EN_ATM_CO2E_XLULUCF,FIN,Gg_CO2,1991,55230.4065371692
A,EN_ATM_CO2E_XLULUCF,FIN,Gg_CO2,1992,54285.5284789443
A,EN_ATM_CO2E_XLULUCF,FIN,Gg_CO2,1993,56352.5533430318
A,EN_ATM_CO2E_XLULUCF,FIN,Gg_CO2,1994,61716.2105006394
A,EN_ATM_CO2E_XLULUCF,FIN,Gg_CO2,1995,58145.4491484726
A,EN_ATM_CO2E_XLULUCF,FIN,Gg_CO2,1996,64062.4088562895
A,EN_ATM_CO2E_XLULUCF,FIN,Gg_CO2,1997,62722.9891732993
A,EN_ATM_CO2E_XLULUCF,FIN,Gg_CO2,1998,59373.2607836253
A,EN_ATM_CO2E_XLULUCF,FIN,Gg_CO2,1999,58894.771695478
A,EN_ATM_CO2E_XLULUCF,FIN,Gg_CO2,2000,57038.2463533751
A,EN_ATM_CO2E_XLULUCF,FIN,Gg_CO2,2001,62536.2019364187
A,EN_ATM_CO2E_XLULUCF,FIN,Gg_CO2,2002,65059.7939731201
A,EN_ATM_CO2E_XLULUCF,FIN,Gg_CO2,2003,72657.82077178
A,EN_ATM_CO2E_XLULUCF,FIN,Gg_CO2,2004,68960.7579187691
A,EN_ATM_CO2E_XLULUCF,FIN,Gg_CO2,2005,57042.8977943193
A,EN_ATM_CO2E_XLULUCF,FIN,Gg_CO2,2006,68384.4266862571
A,EN_ATM_CO2E_XLULUCF,FIN,Gg_CO2,2007,66760.3825181172
A,EN_ATM_CO2E_XLULUCF,FIN,Gg_CO2,2008,58612.4748222591
A,EN_ATM_CO2E_XLULUCF,FIN,Gg_CO2,2009,55923.1435787241
A,EN_ATM_CO2E_XLULUCF,FIN,Gg_CO2,2010,64097.2235374156
A,EN_ATM_CO2E_XLULUCF,FIN,Gg_CO2,2011,56578.6780383154
A,EN_ATM_CO2E_XLULUCF,FIN,Gg_CO2,2012,51222.1462286427
A,EN_ATM_CO2E_XLULUCF,FIN,Gg_CO2,2013,51756.9424552333
A,EN_ATM_CO2E_XLULUCF,FIN,Gg_CO2,2014,47656.9051029557
A,EN_ATM_CO2E_XLULUCF,FIN,Gg_CO2,2015,44123.9134180297
A,EN_ATM_CO2E_XLULUCF,FIN,Gg_CO2,2016,47241.2116695922
A,EN_ATM_CO2E_XLULUCF,FIN,Gg_CO2,2017,44704.8955339774
A,EN_ATM_CO2E_XLULUCF,FRA,Gg_CO2,1990,403207.099971171
A,EN_ATM_CO2E_XLULUCF,FRA,Gg_CO2,1991,428778.920625577
A,EN_ATM_CO2E_XLULUCF,FRA,Gg_CO2,1992,418208.215180967
A,EN_ATM_CO2E_XLULUCF,FRA,Gg_CO2,1993,398481.38474866
A,EN_ATM_CO2E_XLULUCF,FRA,Gg_CO2,1994,393285.935633625
A,EN_ATM_CO2E_XLULUCF,FRA,Gg_CO2,1995,400545.83771186
A,EN_ATM_CO2E_XLULUCF,FRA,Gg_CO2,1996,416025.415068893
A,EN_ATM_CO2E_XLULUCF,FRA,Gg_CO2,1997,408965.514976182
A,EN_ATM_CO2E_XLULUCF,FRA,Gg_CO2,1998,428542.776828151
A,EN_ATM_CO2E_XLULUCF,FRA,Gg_CO2,1999,424775.95554317
A,EN_ATM_CO2E_XLULUCF,FRA,Gg_CO2,2000,419300.894414686
A,EN_ATM_CO2E_XLULUCF,FRA,Gg_CO2,2001,424112.77402787
A,EN_ATM_CO2E_XLULUCF,FRA,Gg_CO2,2002,419613.000924179
A,EN_ATM_CO2E_XLULUCF,FRA,Gg_CO2,2003,426334.448251768
A,EN_ATM_CO2E_XLULUCF,FRA,Gg_CO2,2004,427388.782422107
A,EN_ATM_CO2E_XLULUCF,FRA,Gg_CO2,2005,430988.793046924
A,EN_ATM_CO2E_XLULUCF,FRA,Gg_CO2,2006,420039.636454864
A,EN_ATM_CO2E_XLULUCF,FRA,Gg_CO2,2007,409653.177710724
A,EN_ATM_CO2E_XLULUCF,FRA,Gg_CO2,2008,403279.965705555
A,EN_ATM_CO2E_XLULUCF,FRA,Gg_CO2,2009,386290.821753534
A,EN_ATM_CO2E_XLULUCF,FRA,Gg_CO2,2010,394447.073499382
A,EN_ATM_CO2E_XLULUCF,FRA,Gg_CO2,2011,370060.783589484
A,EN_ATM_CO2E_XLULUCF,FRA,Gg_CO2,2012,370671.684397497
A,EN_ATM_CO2E_XLULUCF,FRA,Gg_CO2,2013,371868.978704114
A,EN_ATM_CO2E_XLULUCF,FRA,Gg_CO2,2014,341304.281747858
A,EN_ATM_CO2E_XLULUCF,FRA,Gg_CO2,2015,346935.626405946
A,EN_ATM_CO2E_XLULUCF,FRA,Gg_CO2,2016,349247.786495549
A,EN_ATM_CO2E_XLULUCF,FRA,Gg_CO2,2017,352284.775969773
A,EN_ATM_CO2E_XLULUCF,GBR,Gg_CO2,1990,601480.558748693
A,EN_ATM_CO2E_XLULUCF,GBR,Gg_CO2,1991,609307.735289288
A,EN_ATM_CO2E_XLULUCF,GBR,Gg_CO2,1992,593748.102641546
A,EN_ATM_CO2E_XLULUCF,GBR,Gg_CO2,1993,579700.110621195
A,EN_ATM_CO2E_XLULUCF,GBR,Gg_CO2,1994,575832.962836526
A,EN_ATM_CO2E_XLULUCF,GBR,Gg_CO2,1995,567353.523197185
A,EN_ATM_CO2E_XLULUCF,GBR,Gg_CO2,1996,589063.321207005
A,EN_ATM_CO2E_XLULUCF,GBR,Gg_CO2,1997,562980.06145247
A,EN_ATM_CO2E_XLULUCF,GBR,Gg_CO2,1998,568148.006942409
A,EN_ATM_CO2E_XLULUCF,GBR,Gg_CO2,1999,561198.179473957
A,EN_ATM_CO2E_XLULUCF,GBR,Gg_CO2,2000,567901.855163718
A,EN_ATM_CO2E_XLULUCF,GBR,Gg_CO2,2001,576720.673795407
A,EN_ATM_CO2E_XLULUCF,GBR,Gg_CO2,2002,560803.386579821
A,EN_ATM_CO2E_XLULUCF,GBR,Gg_CO2,2003,572282.259517193
A,EN_ATM_CO2E_XLULUCF,GBR,Gg_CO2,2004,573786.442164792
A,EN_ATM_CO2E_XLULUCF,GBR,Gg_CO2,2005,570496.676709539
A,EN_ATM_CO2E_XLULUCF,GBR,Gg_CO2,2006,568098.120398929
A,EN_ATM_CO2E_XLULUCF,GBR,Gg_CO2,2007,559915.611909835
A,EN_ATM_CO2E_XLULUCF,GBR,Gg_CO2,2008,545411.801316287
A,EN_ATM_CO2E_XLULUCF,GBR,Gg_CO2,2009,494890.20843425
A,EN_ATM_CO2E_XLULUCF,GBR,Gg_CO2,2010,512672.497812013
A,EN_ATM_CO2E_XLULUCF,GBR,Gg_CO2,2011,470413.807686525
A,EN_ATM_CO2E_XLULUCF,GBR,Gg_CO2,2012,488341.119833531
A,EN_ATM_CO2E_XLULUCF,GBR,Gg_CO2,2013,478459.349518771
A,EN_ATM_CO2E_XLULUCF,GBR,Gg_CO2,2014,439580.089563656
A,EN_ATM_CO2E_XLULUCF,GBR,Gg_CO2,2015,423122.052209029
A,EN_ATM_CO2E_XLULUCF,GBR,Gg_CO2,2016,400554.0979304
A,EN_ATM_CO2E_XLULUCF,GBR,Gg_CO2,2017,388101.096421575
A,EN_ATM_CO2E_XLULUCF,GRC,Gg_CO2,1990,83375.3637693834
A,EN_ATM_CO2E_XLULUCF,GRC,Gg_CO2,1991,83350.9362927273
A,EN_ATM_CO2E_XLULUCF,GRC,Gg_CO2,1992,84915.798120717
A,EN_ATM_CO2E_XLULUCF,GRC,Gg_CO2,1993,84229.4537939372
A,EN_ATM_CO2E_XLULUCF,GRC,Gg_CO2,1994,86391.9924532536
A,EN_ATM_CO2E_XLULUCF,GRC,Gg_CO2,1995,86945.6414403053
A,EN_ATM_CO2E_XLULUCF,GRC,Gg_CO2,1996,89098.5514867251
A,EN_ATM_CO2E_XLULUCF,GRC,Gg_CO2,1997,93804.2042552404
A,EN_ATM_CO2E_XLULUCF,GRC,Gg_CO2,1998,98624.7712451946
A,EN_ATM_CO2E_XLULUCF,GRC,Gg_CO2,1999,97941.6503645224
A,EN_ATM_CO2E_XLULUCF,GRC,Gg_CO2,2000,102982.297759576
A,EN_ATM_CO2E_XLULUCF,GRC,Gg_CO2,2001,105368.972292929
A,EN_ATM_CO2E_XLULUCF,GRC,Gg_CO2,2002,105011.397708497
A,EN_ATM_CO2E_XLULUCF,GRC,Gg_CO2,2003,109083.182046812
A,EN_ATM_CO2E_XLULUCF,GRC,Gg_CO2,2004,109530.021026674
A,EN_ATM_CO2E_XLULUCF,GRC,Gg_CO2,2005,113925.112051587
A,EN_ATM_CO2E_XLULUCF,GRC,Gg_CO2,2006,112464.90984957
A,EN_ATM_CO2E_XLULUCF,GRC,Gg_CO2,2007,114582.632848058
A,EN_ATM_CO2E_XLULUCF,GRC,Gg_CO2,2008,111112.528238265
A,EN_ATM_CO2E_XLULUCF,GRC,Gg_CO2,2009,104340.534008561
A,EN_ATM_CO2E_XLULUCF,GRC,Gg_CO2,2010,97342.9757973485
A,EN_ATM_CO2E_XLULUCF,GRC,Gg_CO2,2011,94531.7032720435
A,EN_ATM_CO2E_XLULUCF,GRC,Gg_CO2,2012,91417.8011341176
A,EN_ATM_CO2E_XLULUCF,GRC,Gg_CO2,2013,81722.5796614762
A,EN_ATM_CO2E_XLULUCF,GRC,Gg_CO2,2014,78649.8892817426
A,EN_ATM_CO2E_XLULUCF,GRC,Gg_CO2,2015,74959.0450100165
A,EN_ATM_CO2E_XLULUCF,GRC,Gg_CO2,2016,71367.4290202538
A,EN_ATM_CO2E_XLULUCF,GRC,Gg_CO2,2017,74844.844665229
A,EN_ATM_CO2E_XLULUCF,HRV,Gg_CO2,1990,23337.0970533159
A,EN_ATM_CO2E_XLULUCF,HRV,Gg_CO2,1991,17189.1796432379
A,EN_ATM_CO2E_XLULUCF,HRV,Gg_CO2,1992,16512.5060046327
A,EN_ATM_CO2E_XLULUCF,HRV,Gg_CO2,1993,16965.9139499312
A,EN_ATM_CO2E_XLULUCF,HRV,Gg_CO2,1994,16225.0494925765
A,EN_ATM_CO2E_XLULUCF,HRV,Gg_CO2,1995,16933.2895572641
A,EN_ATM_CO2E_XLULUCF,HRV,Gg_CO2,1996,17524.2309461101
A,EN_ATM_CO2E_XLULUCF,HRV,Gg_CO2,1997,18585.6418798293
A,EN_ATM_CO2E_XLULUCF,HRV,Gg_CO2,1998,19289.6071737505
A,EN_ATM_CO2E_XLULUCF,HRV,Gg_CO2,1999,20127.1433445098
A,EN_ATM_CO2E_XLULUCF,HRV,Gg_CO2,2000,19699.202285556
A,EN_ATM_CO2E_XLULUCF,HRV,Gg_CO2,2001,20817.1053797876
A,EN_ATM_CO2E_XLULUCF,HRV,Gg_CO2,2002,21925.1872738895
A,EN_ATM_CO2E_XLULUCF,HRV,Gg_CO2,2003,23277.5583738191
A,EN_ATM_CO2E_XLULUCF,HRV,Gg_CO2,2004,22924.7596144599
A,EN_ATM_CO2E_XLULUCF,HRV,Gg_CO2,2005,23383.8405481053
A,EN_ATM_CO2E_XLULUCF,HRV,Gg_CO2,2006,23602.9025916025
A,EN_ATM_CO2E_XLULUCF,HRV,Gg_CO2,2007,24918.959186194
A,EN_ATM_CO2E_XLULUCF,HRV,Gg_CO2,2008,23659.8599495445
A,EN_ATM_CO2E_XLULUCF,HRV,Gg_CO2,2009,21848.8842956676
A,EN_ATM_CO2E_XLULUCF,HRV,Gg_CO2,2010,21064.4915217581
A,EN_ATM_CO2E_XLULUCF,HRV,Gg_CO2,2011,20699.0362101239
A,EN_ATM_CO2E_XLULUCF,HRV,Gg_CO2,2012,19115.8657233887
A,EN_ATM_CO2E_XLULUCF,HRV,Gg_CO2,2013,18454.6553797602
A,EN_ATM_CO2E_XLULUCF,HRV,Gg_CO2,2014,17708.1283603442
A,EN_ATM_CO2E_XLULUCF,HRV,Gg_CO2,2015,17840.7117880251
A,EN_ATM_CO2E_XLULUCF,HRV,Gg_CO2,2016,18082.5305932112
A,EN_ATM_CO2E_XLULUCF,HRV,Gg_CO2,2017,18716.7708711867
A,EN_ATM_CO2E_XLULUCF,HUN,Gg_CO2,1990,73444.7417103689
A,EN_ATM_CO2E_XLULUCF,HUN,Gg_CO2,1991,69782.141966239
A,EN_ATM_CO2E_XLULUCF,HUN,Gg_CO2,1992,62420.9271757205
A,EN_ATM_CO2E_XLULUCF,HUN,Gg_CO2,1993,63552.7875843571
A,EN_ATM_CO2E_XLULUCF,HUN,Gg_CO2,1994,61897.350730267
A,EN_ATM_CO2E_XLULUCF,HUN,Gg_CO2,1995,61626.7951157716
A,EN_ATM_CO2E_XLULUCF,HUN,Gg_CO2,1996,63187.8777289817
A,EN_ATM_CO2E_XLULUCF,HUN,Gg_CO2,1997,61775.0019502217
A,EN_ATM_CO2E_XLULUCF,HUN,Gg_CO2,1998,61357.2528638318
A,EN_ATM_CO2E_XLULUCF,HUN,Gg_CO2,1999,61838.7369135167
A,EN_ATM_CO2E_XLULUCF,HUN,Gg_CO2,2000,58559.9157001494
A,EN_ATM_CO2E_XLULUCF,HUN,Gg_CO2,2001,60176.0538606857
A,EN_ATM_CO2E_XLULUCF,HUN,Gg_CO2,2002,59179.0639690223
A,EN_ATM_CO2E_XLULUCF,HUN,Gg_CO2,2003,61951.81289763
A,EN_ATM_CO2E_XLULUCF,HUN,Gg_CO2,2004,60424.3829963608
A,EN_ATM_CO2E_XLULUCF,HUN,Gg_CO2,2005,60509.9816903258
A,EN_ATM_CO2E_XLULUCF,HUN,Gg_CO2,2006,59850.271958648
A,EN_ATM_CO2E_XLULUCF,HUN,Gg_CO2,2007,58552.5275231148
A,EN_ATM_CO2E_XLULUCF,HUN,Gg_CO2,2008,57454.981358408
A,EN_ATM_CO2E_XLULUCF,HUN,Gg_CO2,2009,51800.9320485832
A,EN_ATM_CO2E_XLULUCF,HUN,Gg_CO2,2010,52138.0929628991
A,EN_ATM_CO2E_XLULUCF,HUN,Gg_CO2,2011,50375.5448392923
A,EN_ATM_CO2E_XLULUCF,HUN,Gg_CO2,2012,46829.6650370865
A,EN_ATM_CO2E_XLULUCF,HUN,Gg_CO2,2013,43779.6982817165
A,EN_ATM_CO2E_XLULUCF,HUN,Gg_CO2,2014,43925.1887411976
A,EN_ATM_CO2E_XLULUCF,HUN,Gg_CO2,2015,46677.0488731936
A,EN_ATM_CO2E_XLULUCF,HUN,Gg_CO2,2016,47430.3029859671
A,EN_ATM_CO2E_XLULUCF,HUN,Gg_CO2,2017,49645.9844536041
A,EN_ATM_CO2E_XLULUCF,IRL,Gg_CO2,1990,32891.1539371073
A,EN_ATM_CO2E_XLULUCF,IRL,Gg_CO2,1991,33620.2993136296
A,EN_ATM_CO2E_XLULUCF,IRL,Gg_CO2,1992,33430.8331355785
A,EN_ATM_CO2E_XLULUCF,IRL,Gg_CO2,1993,33661.6599648684
A,EN_ATM_CO2E_XLULUCF,IRL,Gg_CO2,1994,34784.1075318577
A,EN_ATM_CO2E_XLULUCF,IRL,Gg_CO2,1995,35804.7760111589
A,EN_ATM_CO2E_XLULUCF,IRL,Gg_CO2,1996,37421.4054658109
A,EN_ATM_CO2E_XLULUCF,IRL,Gg_CO2,1997,38763.1479959454
A,EN_ATM_CO2E_XLULUCF,IRL,Gg_CO2,1998,40659.2307670451
A,EN_ATM_CO2E_XLULUCF,IRL,Gg_CO2,1999,42386.7638684155
A,EN_ATM_CO2E_XLULUCF,IRL,Gg_CO2,2000,45199.9484327453
A,EN_ATM_CO2E_XLULUCF,IRL,Gg_CO2,2001,47562.0332178255
A,EN_ATM_CO2E_XLULUCF,IRL,Gg_CO2,2002,46033.059038336
A,EN_ATM_CO2E_XLULUCF,IRL,Gg_CO2,2003,45636.6693806618
A,EN_ATM_CO2E_XLULUCF,IRL,Gg_CO2,2004,46127.9822418692
A,EN_ATM_CO2E_XLULUCF,IRL,Gg_CO2,2005,48120.0279088031
A,EN_ATM_CO2E_XLULUCF,IRL,Gg_CO2,2006,47564.5821858097
A,EN_ATM_CO2E_XLULUCF,IRL,Gg_CO2,2007,47635.9423275777
A,EN_ATM_CO2E_XLULUCF,IRL,Gg_CO2,2008,47315.9860260435
A,EN_ATM_CO2E_XLULUCF,IRL,Gg_CO2,2009,42109.4893833123
A,EN_ATM_CO2E_XLULUCF,IRL,Gg_CO2,2010,41677.6270376129
A,EN_ATM_CO2E_XLULUCF,IRL,Gg_CO2,2011,38000.4734722639
A,EN_ATM_CO2E_XLULUCF,IRL,Gg_CO2,2012,38178.9150669683
A,EN_ATM_CO2E_XLULUCF,IRL,Gg_CO2,2013,37165.9431332301
A,EN_ATM_CO2E_XLULUCF,IRL,Gg_CO2,2014,36670.8337604438
A,EN_ATM_CO2E_XLULUCF,IRL,Gg_CO2,2015,38429.3235705293
A,EN_ATM_CO2E_XLULUCF,IRL,Gg_CO2,2016,39894.7378334167
A,EN_ATM_CO2E_XLULUCF,IRL,Gg_CO2,2017,38727.5880708139
A,EN_ATM_CO2E_XLULUCF,ISL,Gg_CO2,1990,2237.42573754504
A,EN_ATM_CO2E_XLULUCF,ISL,Gg_CO2,1991,2117.70412760462
A,EN_ATM_CO2E_XLULUCF,ISL,Gg_CO2,1992,2263.02622021534
A,EN_ATM_CO2E_XLULUCF,ISL,Gg_CO2,1993,2421.02396444752
A,EN_ATM_CO2E_XLULUCF,ISL,Gg_CO2,1994,2361.90913581051
A,EN_ATM_CO2E_XLULUCF,ISL,Gg_CO2,1995,2465.11249778619
A,EN_ATM_CO2E_XLULUCF,ISL,Gg_CO2,1996,2520.1375497664
A,EN_ATM_CO2E_XLULUCF,ISL,Gg_CO2,1997,2615.63337804399
A,EN_ATM_CO2E_XLULUCF,ISL,Gg_CO2,1998,2635.44862332759
A,EN_ATM_CO2E_XLULUCF,ISL,Gg_CO2,1999,2841.26665232079
A,EN_ATM_CO2E_XLULUCF,ISL,Gg_CO2,2000,2933.98674869325
A,EN_ATM_CO2E_XLULUCF,ISL,Gg_CO2,2001,2862.67246790453
A,EN_ATM_CO2E_XLULUCF,ISL,Gg_CO2,2002,2987.74118893596
A,EN_ATM_CO2E_XLULUCF,ISL,Gg_CO2,2003,2979.51800295967
A,EN_ATM_CO2E_XLULUCF,ISL,Gg_CO2,2004,3101.23841702772
A,EN_ATM_CO2E_XLULUCF,ISL,Gg_CO2,2005,2968.92702326567
A,EN_ATM_CO2E_XLULUCF,ISL,Gg_CO2,2006,3147.040983955
A,EN_ATM_CO2E_XLULUCF,ISL,Gg_CO2,2007,3493.95752847567
A,EN_ATM_CO2E_XLULUCF,ISL,Gg_CO2,2008,3794.954504676
A,EN_ATM_CO2E_XLULUCF,ISL,Gg_CO2,2009,3731.09265656713
A,EN_ATM_CO2E_XLULUCF,ISL,Gg_CO2,2010,3620.94209116047
A,EN_ATM_CO2E_XLULUCF,ISL,Gg_CO2,2011,3486.409397286
A,EN_ATM_CO2E_XLULUCF,ISL,Gg_CO2,2012,3488.67885921433
A,EN_ATM_CO2E_XLULUCF,ISL,Gg_CO2,2013,3481.78540712667
A,EN_ATM_CO2E_XLULUCF,ISL,Gg_CO2,2014,3461.716218369
A,EN_ATM_CO2E_XLULUCF,ISL,Gg_CO2,2015,3533.37509427
A,EN_ATM_CO2E_XLULUCF,ISL,Gg_CO2,2016,3489.974117874
A,EN_ATM_CO2E_XLULUCF,ISL,Gg_CO2,2017,3614.496291578
A,EN_ATM_CO2E_XLULUCF,ITA,Gg_CO2,1990,439639.705569204
A,EN_ATM_CO2E_XLULUCF,ITA,Gg_CO2,1991,439344.608563985
A,EN_ATM_CO2E_XLULUCF,ITA,Gg_CO2,1992,437251.194495914
A,EN_ATM_CO2E_XLULUCF,ITA,Gg_CO2,1993,430545.312880527
A,EN_ATM_CO2E_XLULUCF,ITA,Gg_CO2,1994,424810.615801623
A,EN_ATM_CO2E_XLULUCF,ITA,Gg_CO2,1995,451433.244344617
A,EN_ATM_CO2E_XLULUCF,ITA,Gg_CO2,1996,444186.171329609
A,EN_ATM_CO2E_XLULUCF,ITA,Gg_CO2,1997,448835.47258759
A,EN_ATM_CO2E_XLULUCF,ITA,Gg_CO2,1998,459907.709406359
A,EN_ATM_CO2E_XLULUCF,ITA,Gg_CO2,1999,464290.728497955
A,EN_ATM_CO2E_XLULUCF,ITA,Gg_CO2,2000,470293.757163592
A,EN_ATM_CO2E_XLULUCF,ITA,Gg_CO2,2001,475965.742712054
A,EN_ATM_CO2E_XLULUCF,ITA,Gg_CO2,2002,477504.7558973
A,EN_ATM_CO2E_XLULUCF,ITA,Gg_CO2,2003,490750.399773254
A,EN_ATM_CO2E_XLULUCF,ITA,Gg_CO2,2004,494590.640404681
A,EN_ATM_CO2E_XLULUCF,ITA,Gg_CO2,2005,494458.03575137
A,EN_ATM_CO2E_XLULUCF,ITA,Gg_CO2,2006,489002.150933994
A,EN_ATM_CO2E_XLULUCF,ITA,Gg_CO2,2007,479078.480458745
A,EN_ATM_CO2E_XLULUCF,ITA,Gg_CO2,2008,467471.987102076
A,EN_ATM_CO2E_XLULUCF,ITA,Gg_CO2,2009,416675.203839613
A,EN_ATM_CO2E_XLULUCF,ITA,Gg_CO2,2010,426350.968403016
A,EN_ATM_CO2E_XLULUCF,ITA,Gg_CO2,2011,413944.23499833
A,EN_ATM_CO2E_XLULUCF,ITA,Gg_CO2,2012,392629.772425155
A,EN_ATM_CO2E_XLULUCF,ITA,Gg_CO2,2013,364089.125076284
A,EN_ATM_CO2E_XLULUCF,ITA,Gg_CO2,2014,348547.488297682
